
1651779767.433489,1.0230324268341064,2.143e-06
1651779768.4384649,2.028008222579956,2.142e-06
1651779769.4425468,3.032090187072754,2.136e-06
1651779770.4433057,4.032849073410034,2.142e-06
1651779771.453649,5.043192386627197,2.142e-06
1651779772.4576206,6.047163963317871,2.142e-06
1651779773.4714994,7.061042785644531,2.142e-06
1651779774.4779246,8.06746792793274,2.142e-06
1651779775.4925616,9.082104921340942,2.15e-06
1651779776.5078676,10.097410917282104,2.143e-06
1651779777.5126681,11.102211475372314,2.142e-06
1651779778.5167525,12.106295824050903,2.143e-06
1651779779.5326252,13.12216854095459,2.142e-06
1651779780.539147,14.128690242767334,2.151e-06
1651779781.5543919,15.143935203552246,2.142e-06
1651779782.5657833,16.15532660484314,2.133e-06
1651779783.5706155,17.16015887260437,2.144e-06
1651779784.5750558,18.164599180221558,2.142e-06
1651779785.591126,19.18066930770874,2.142e-06
1651779786.5950434,20.184586763381958,2.142e-06
1651779787.60207,21.19161343574524,2.149e-06
1651779788.6054876,22.19503092765808,2.142e-06
1651779789.6062794,23.195822715759277,2.133e-06
1651779790.6102314,24.199774742126465,2.142e-06
1651779791.6244185,25.213961839675903,2.134e-06
1651779792.6273353,26.216878652572632,2.153e-06
1651779793.6324997,27.22204303741455,2.142e-06
1651779794.6330788,28.22262215614319,2.142e-06
1651779795.6339478,29.223491191864014,2.142e-06
1651779796.6378722,30.227415561676025,2.142e-06
1651779797.6413636,31.23090696334839,2.133e-06
1651779798.642928,32.232471227645874,2.142e-06
1651779799.6435788,33.23312211036682,2.143e-06
1651779800.6454146,34.2349579334259,2.142e-06
1651779801.6469634,35.23650670051575,2.142e-06
1651779802.6584632,36.24800658226013,2.142e-06
1651779803.6630096,37.25255298614502,2.142e-06
1651779804.676382,38.26592540740967,2.142e-06
1651779805.6905308,39.28007411956787,2.142e-06
1651779806.703039,40.292582273483276,2.144e-06
1651779807.7167108,41.306254148483276,2.142e-06
1651779808.729517,42.31906032562256,2.142e-06
1651779809.7432594,43.33280277252197,2.134e-06
1651779810.747812,44.33735537528992,2.142e-06
1651779811.7501698,45.33971309661865,2.142e-06
1651779812.7558203,46.34536361694336,2.142e-06
1651779813.7708426,47.36038589477539,2.135e-06
1651779814.772196,48.36173939704895,2.142e-06
1651779815.7862146,49.375757932662964,2.144e-06
1651779816.7995327,50.38907599449158,2.142e-06
1651779817.8025892,51.39213252067566,2.142e-06
1651779818.8065252,52.39606857299805,2.142e-06
1651779819.8066478,53.396191120147705,2.142e-06
1651779820.809643,54.39918637275696,2.143e-06
1651779821.824039,55.41358232498169,2.132e-06
1651779822.8274884,56.41703176498413,2.143e-06
1651779823.8292956,57.41883897781372,2.142e-06
1651779824.8306737,58.42021703720093,2.132e-06
1651779825.8307052,59.42024850845337,2.142e-06
1651779826.831603,60.421146392822266,2.133e-06
1651779827.8454878,61.4350311756134,2.152e-06
1651779828.855644,62.44518733024597,2.132e-06
1651779829.8690746,63.45861792564392,2.133e-06
1651779830.8790581,64.46860146522522,2.142e-06
1651779831.8928907,65.48243403434753,2.135e-06
1651779832.8966446,66.48618793487549,2.135e-06
1651779833.8982325,67.4877758026123,2.133e-06
1651779834.9124258,68.5019690990448,2.143e-06
1651779835.9154592,69.50500249862671,2.142e-06
1651779836.916053,70.50559639930725,2.142e-06
1651779837.928217,71.51776027679443,2.131e-06
1651779838.9390259,72.52856922149658,2.141e-06
1651779839.9480164,73.53755974769592,2.14e-06
1651779840.9583738,74.54791712760925,2.141e-06
1651779841.9725573,75.56210064888,2.142e-06
1651779842.9843922,76.57393550872803,2.131e-06
1651779843.996928,77.58647131919861,2.15e-06
1651779845.007921,78.59746432304382,2.141e-06
1651779846.0169392,79.60648250579834,2.141e-06
1651779847.0262406,80.61578392982483,2.141e-06
1651779848.0410106,81.63055396080017,2.141e-06
1651779849.043453,82.63299632072449,2.142e-06
1651779850.0438347,83.63337802886963,2.141e-06
1651779851.0454469,84.63499021530151,2.141e-06
1651779852.060503,85.65004634857178,2.14e-06
1651779853.0615726,86.65111589431763,2.141e-06
1651779854.0664275,87.65597081184387,2.131e-06
1651779855.073707,88.66325044631958,2.141e-06
1651779856.081817,89.67136025428772,2.142e-06
1651779857.0948038,90.68434715270996,2.14e-06
1651779858.103654,91.69319725036621,2.133e-06
1651779859.11708,92.70662331581116,2.141e-06
1651779860.117453,93.70699644088745,2.142e-06
1651779861.1300418,94.71958518028259,2.141e-06
1651779862.130882,95.72042536735535,2.132e-06
1651779863.1337037,96.72324705123901,2.142e-06
1651779864.1388848,97.72842812538147,2.14e-06
1651779865.1406305,98.73017382621765,2.142e-06
1651779866.1454146,99.7349579334259,2.14e-06
1651779867.158908,100.74845123291016,2.139e-06
1651779868.1685486,101.7580919265747,2.141e-06
1651779869.1725986,102.7621419429779,2.141e-06
1651779870.1817052,103.77124857902527,2.132e-06
1651779871.1958039,104.78534722328186,2.141e-06
1651779872.1964324,105.78597569465637,2.142e-06
1651779873.1967013,106.7862446308136,2.14e-06
1651779874.202207,107.79175043106079,2.132e-06
1651779875.2035925,108.79313588142395,2.14e-06
1651779876.205931,109.79547429084778,2.14e-06
1651779877.2097466,110.79928994178772,2.141e-06
1651779878.2134936,111.80303692817688,2.131e-06
1651779879.2174015,112.80694484710693,2.142e-06
1651779880.2222366,113.81177997589111,2.14e-06
1651779881.2325945,114.8221378326416,2.142e-06
1651779882.247649,115.83719229698181,2.131e-06
1651779883.2614532,116.85099649429321,2.154e-06
1651779884.2658606,117.85540390014648,2.148e-06
1651779885.2663639,118.85590720176697,2.145e-06
1651779886.2704349,119.85997819900513,2.146e-06
1651779887.283218,120.87276124954224,2.143e-06
1651779888.2887945,121.87833786010742,2.144e-06
1651779889.3032327,122.89277601242065,2.142e-06
1651779890.3164318,123.9059751033783,2.142e-06
1651779891.3274314,124.91697478294373,2.134e-06
1651779892.3412654,125.93080878257751,2.142e-06
1651779893.346467,126.93601036071777,2.143e-06
1651779894.3523717,127.9419150352478,2.141e-06
1651779895.3671544,128.95669770240784,2.141e-06
1651779896.375932,129.96547532081604,2.15e-06
1651779897.3866868,130.97623014450073,2.132e-06
1651779898.3969038,131.98644709587097,2.133e-06
1651779899.409111,132.99865436553955,2.149e-06
1651779900.419359,134.00890231132507,2.142e-06
1651779901.4315693,135.02111268043518,2.131e-06
1651779902.4426455,136.0321888923645,2.132e-06
1651779903.4576,137.04714345932007,2.139e-06
1651779904.4597414,138.04928469657898,2.141e-06
1651779905.4630175,139.0525608062744,2.141e-06
1651779906.4695325,140.05907583236694,2.14e-06
1651779907.4735858,141.06312918663025,2.151e-06
1651779908.474905,142.06444835662842,2.14e-06
1651779909.4784222,143.06796550750732,2.131e-06
1651779910.4795215,144.06906485557556,2.141e-06
1651779911.493018,145.08256125450134,2.141e-06
1651779912.5072913,146.09683465957642,2.141e-06
1651779913.5108666,147.10040998458862,2.14e-06
1651779914.5125923,148.10213565826416,2.142e-06
1651779915.5272648,149.11680817604065,2.139e-06
1651779916.539554,150.12909746170044,2.142e-06
1651779917.5431578,151.13270115852356,2.141e-06
1651779918.5434256,152.1329689025879,2.141e-06
1651779919.558366,153.1479094028473,2.139e-06
1651779920.5617285,154.15127182006836,2.14e-06
1651779921.564583,155.15412640571594,2.142e-06
1651779922.56833,156.1578733921051,2.131e-06
1651779923.5713944,157.1609377861023,2.142e-06
1651779924.5736263,158.16316962242126,2.14e-06
1651779925.5851295,159.17467284202576,2.14e-06
1651779926.5915203,160.18106365203857,2.14e-06
1651779927.6064181,161.19596147537231,2.14e-06
1651779928.6079624,162.19750571250916,2.133e-06
1651779929.6124804,163.20202374458313,2.131e-06
1651779930.6246543,164.21419763565063,2.141e-06
1651779931.6283863,165.2179296016693,2.14e-06
1651779932.6431463,166.23268961906433,2.131e-06
1651779933.6453774,167.23492074012756,2.131e-06
1651779934.649407,168.23895025253296,2.14e-06
1651779935.6504188,169.23996210098267,2.131e-06
1651779936.6527038,170.24224710464478,2.14e-06
1651779937.656312,171.2458553314209,2.133e-06
1651779938.6624382,172.2519814968109,2.14e-06
1651779939.6624908,173.2520341873169,2.139e-06
1651779940.6662977,174.2558410167694,2.14e-06
1651779941.666567,175.2561104297638,2.139e-06
1651779942.6765313,176.26607465744019,2.139e-06
1651779943.68875,177.27829337120056,2.139e-06
1651779944.6926646,178.28220796585083,2.142e-06
1651779945.6948621,179.2844054698944,2.139e-06
1651779946.7102075,180.29975080490112,2.141e-06
1651779947.7115803,181.3011236190796,2.139e-06
1651779948.7241511,182.3136944770813,2.139e-06
1651779949.7287416,183.31828498840332,2.139e-06
1651779950.7296708,184.31921410560608,2.14e-06
1651779951.7324142,185.3219575881958,2.142e-06
1651779952.734667,186.32421040534973,2.14e-06
1651779953.7473013,187.33684468269348,2.139e-06
1651779954.7615016,188.35104489326477,2.139e-06
1651779955.7673414,189.35688471794128,2.139e-06
1651779956.7718468,190.36139011383057,2.14e-06
1651779957.786836,191.3763792514801,2.145e-06
1651779958.7914906,192.3810338973999,2.155e-06
1651779959.8027654,193.39230871200562,2.137e-06
1651779960.8043728,194.39391613006592,2.137e-06
1651779961.80999,195.39953327178955,2.136e-06
1651779962.8185413,196.4080846309662,2.144e-06
1651779963.8216608,197.41120409965515,2.135e-06
1651779964.8222015,198.41174483299255,2.142e-06
1651779965.8307216,199.42026495933533,2.143e-06
1651779966.8432517,200.43279504776,2.147e-06
1651779967.8547914,201.4443347454071,2.139e-06
1651779968.869764,202.45930743217468,2.135e-06
1651779969.8799274,203.46947073936462,2.144e-06
1651779970.8900924,204.47963571548462,2.145e-06
1651779971.9042747,205.49381804466248,2.143e-06
1651779972.913633,206.50317645072937,2.145e-06
1651779973.9286993,207.51824259757996,2.152e-06
1651779974.9417512,208.5312945842743,2.145e-06
1651779975.9541888,209.54373216629028,2.143e-06
1651779976.964416,210.55395936965942,2.135e-06
1651779977.9783072,211.5678505897522,2.135e-06
1651779978.9886868,212.57823014259338,2.135e-06
1651779980.000741,213.59028434753418,2.145e-06
1651779981.0106492,214.60019254684448,2.142e-06
1651779982.0212348,215.610778093338,2.136e-06
1651779983.0241413,216.61368465423584,2.143e-06
1651779984.0350173,217.62456059455872,2.135e-06
1651779985.0373304,218.62687373161316,2.143e-06
1651779986.053003,219.64254641532898,2.135e-06
1651779987.0661914,220.65573477745056,2.145e-06
1651779988.0778472,221.66739058494568,2.135e-06
1651779989.0917974,222.6813406944275,2.135e-06
1651779990.103754,223.69329738616943,2.142e-06
1651779991.1175578,224.70710110664368,2.142e-06
1651779992.1295567,225.71909999847412,2.142e-06
1651779993.1422877,226.731831073761,2.134e-06
1651779994.157093,227.74663639068604,2.135e-06
1651779995.1712198,228.76076316833496,2.142e-06
1651779996.1830132,229.77255654335022,2.132e-06
1651779997.1869783,230.77652168273926,2.14e-06
1651779998.1993883,231.78893160820007,2.149e-06
1651779999.2146547,232.8041980266571,2.139e-06
1651780000.2213218,233.8108651638031,2.13e-06
1651780001.2304118,234.81995511054993,2.149e-06
1651780002.2439814,235.8335247039795,2.139e-06
1651780003.255413,236.84495639801025,2.131e-06
1651780004.2656524,237.85519576072693,2.139e-06
1651780005.2763898,238.86593317985535,2.138e-06
1651780006.2902865,239.87982988357544,2.139e-06
1651780007.3014994,240.8910427093506,2.13e-06
1651780008.3051481,241.89469146728516,2.141e-06
1651780009.3142107,242.90375399589539,2.147e-06
1651780010.3228517,243.91239500045776,2.149e-06
1651780011.3317447,244.92128801345825,2.138e-06
1651780012.3385284,245.92807173728943,2.129e-06
1651780013.3529236,246.94246697425842,2.139e-06
1651780014.3644502,247.95399355888367,2.139e-06
1651780015.3768668,248.9664101600647,2.14e-06
1651780016.3884156,249.9779589176178,2.13e-06
1651780017.3984892,250.988032579422,2.132e-06
1651780018.409615,251.99915838241577,2.13e-06
1651780019.4117002,253.0012435913086,2.13e-06
1651780020.4270735,254.01661682128906,2.129e-06
1651780021.4411302,255.03067350387573,2.13e-06
1651780022.452777,256.04232025146484,2.139e-06
1651780023.4661248,257.05566811561584,2.138e-06
1651780024.47589,258.0654332637787,2.138e-06
1651780025.4878778,259.0774211883545,2.138e-06
1651780026.4986188,260.0881621837616,2.146e-06
1651780027.4997504,261.089293718338,2.129e-06
1651780028.513425,262.10296845436096,2.138e-06
